id,date,hour,level,volume,area
6330098332,2019-01-01,00:00:00,119.3,9940000.0,1172000.000000002
6330098332,2019-01-02,00:00:00,119.27,9910000.0,1193300.0000000028
6330098332,2019-01-03,00:00:00,119.24,9880000.0,1214600.0000000037
6330098332,2019-01-04,00:00:00,119.21,9850000.0,1235900.0000000044
6330098332,2019-01-05,00:00:00,119.18,9820000.0,1257199.999999995
6330098332,2019-01-06,00:00:00,119.15,9780000.0,1278499.999999996
6330098332,2019-01-07,00:00:00,119.12,9750000.0,1299799.9999999967
6330098332,2019-01-08,00:00:00,119.1,9730000.0,1314000.000000004
6330098332,2019-01-09,00:00:00,119.14,9770000.0,1285599.9999999995
6330098332,2019-01-10,00:00:00,119.17,9810000.0,1264299.9999999988
6330098332,2019-01-11,00:00:00,119.16,9790000.0,1271400.0000000023
6330098332,2019-01-12,00:00:00,119.14,9770000.0,1285599.9999999995
6330098332,2019-01-13,00:00:00,119.11,9740000.0,1306900.0000000005
6330098332,2019-01-14,00:00:00,119.08,9710000.0,1328200.0000000012
6330098332,2019-01-15,00:00:00,119.07,9700000.0,1335300.000000005
6330098332,2019-01-16,00:00:00,119.06,9690000.0,1342399.9999999984
6330098332,2019-01-17,00:00:00,119.04,9670000.0,1356599.9999999956
6330098332,2019-01-18,00:00:00,119.03,9660000.0,1363699.9999999993
6330098332,2019-01-19,00:00:00,119.02,9650000.0,1370800.0000000028
6330098332,2019-01-20,00:00:00,119.01,9640000.0,1377899.9999999963
6330098332,2019-01-21,00:00:00,119.0,9630000.0,1385000.0
6330098332,2019-01-22,00:00:00,119.0,9630000.0,1385000.0
6330098332,2019-01-23,00:00:00,118.99,9610000.0,1391800.0000000035
6330098332,2019-01-24,00:00:00,118.98,9600000.0,1398599.9999999972
6330098332,2019-01-25,00:00:00,118.97,9580000.0,1405400.0000000007
6330098332,2019-01-26,00:00:00,118.95,9540000.0,1418999.9999999981
6330098332,2019-01-27,00:00:00,118.92,9490000.0,1439399.9999999988
6330098332,2019-01-28,00:00:00,118.9,9460000.0,1452999.9999999963
6330098332,2019-01-29,00:00:00,118.87,9410000.0,1473399.999999997
6330098332,2019-01-30,00:00:00,118.87,9410000.0,1473399.999999997
6330098332,2019-01-31,00:00:00,118.86,9390000.0,1480200.0000000005
6330098332,2019-02-01,00:00:00,118.85,9370000.0,1487000.000000004
6330098332,2019-02-02,00:00:00,118.83,9340000.0,1500600.0000000012
6330098332,2019-02-03,00:00:00,118.82,9320000.0,1507400.0000000047
6330098332,2019-02-04,00:00:00,118.82,9320000.0,1507400.0000000047
6330098332,2019-02-05,00:00:00,118.81,9300000.0,1514199.9999999984
6330098332,2019-02-06,00:00:00,118.8,9280000.0,1521000.0000000019
6330098332,2019-02-07,00:00:00,118.8,9280000.0,1521000.0000000019
6330098332,2019-02-08,00:00:00,118.82,9320000.0,1507400.0000000047
6330098332,2019-02-09,00:00:00,118.81,9300000.0,1514199.9999999984
6330098332,2019-02-10,00:00:00,118.8,9280000.0,1521000.0000000019
6330098332,2019-02-11,00:00:00,118.79,9270000.0,1527799.9999999958
6330098332,2019-02-11,00:00:00,118.79,9270000.0,1527799.9999999958
6330098332,2019-02-12,00:00:00,118.77,9230000.0,1541400.0000000028
6330098332,2019-02-13,00:00:00,118.75,9200000.0,1555000.0
6330098332,2019-02-14,00:00:00,118.92,9490000.0,1439399.9999999988
6330098332,2019-02-15,00:00:00,119.16,9790000.0,1271400.0000000023
6330098332,2019-02-16,00:00:00,119.23,9870000.0,1221699.9999999972
6330098332,2019-02-17,00:00:00,119.3,9940000.0,1172000.000000002
6330098332,2019-02-18,00:00:00,119.34,9980000.0,1143599.9999999977
6330098332,2019-02-19,00:00:00,119.37,10010000.0,1122299.9999999967
6330098332,2019-02-20,00:00:00,119.51,10160000.0,1035000.0000000026
6330098332,2019-02-21,00:00:00,119.55,10200000.0,1054999.9999999986
6330098332,2019-02-22,00:00:00,119.58,10230000.0,1069999.999999999
6330098332,2019-02-23,00:00:00,119.7,10350000.0,1130000.0000000014
