id,date,hour,level,volume,area
6320007172,2019-01-01,00:00:00,97.34,470000.0,349599.9999999983
6320007172,2019-01-02,00:00:00,97.34,470000.0,349599.9999999983
6320007172,2019-01-03,00:00:00,97.33,470000.0,348533.33333333104
6320007172,2019-01-04,00:00:00,97.32,460000.0,347466.66666666383
6320007172,2019-01-05,00:00:00,97.32,460000.0,347466.66666666383
6320007172,2019-01-06,00:00:00,97.31,460000.0,346399.9999999981
6320007172,2019-01-07,00:00:00,97.29,450000.0,344266.6666666651
6320007172,2019-01-08,00:00:00,97.27,440000.0,342133.33333333064
6320007172,2019-01-09,00:00:00,97.26,440000.0,341066.66666666494
6320007172,2019-01-10,00:00:00,97.26,440000.0,341066.66666666494
6320007172,2019-01-11,00:00:00,97.25,440000.0,339999.9999999977
6320007172,2019-01-12,00:00:00,97.24,430000.0,338933.3333333304
6320007172,2019-01-13,00:00:00,97.23,430000.0,337866.6666666647
6320007172,2019-01-14,00:00:00,97.21,420000.0,335733.3333333302
6320007172,2019-01-15,00:00:00,97.2,420000.0,334666.6666666645
6320007172,2019-01-16,00:00:00,97.19,410000.0,333599.99999999726
6320007172,2019-01-17,00:00:00,97.18,410000.0,332533.3333333315
6320007172,2019-01-18,00:00:00,97.17,410000.0,331466.6666666643
6320007172,2019-01-19,00:00:00,97.16,400000.0,330399.99999999703
6320007172,2019-01-20,00:00:00,97.15,400000.0,329333.3333333313
6320007172,2019-01-21,00:00:00,97.14,400000.0,328266.66666666407
6320007172,2019-01-22,00:00:00,97.13,390000.0,327199.9999999968
6320007172,2019-01-23,00:00:00,97.12,390000.0,326133.3333333311
6320007172,2019-01-24,00:00:00,97.11,380000.0,325066.66666666383
6320007172,2019-01-25,00:00:00,97.08,370000.0,321866.6666666636
6320007172,2019-01-28,00:00:00,97.11,380000.0,325066.66666666383
6320007172,2019-02-01,00:00:00,97.06,370000.0,319733.33333333064
6320007172,2019-02-04,00:00:00,97.06,370000.0,319733.33333333064
6320007172,2019-02-05,00:00:00,97.05,360000.0,318666.6666666634
6320007172,2019-02-06,00:00:00,97.04,360000.0,317599.9999999977
6320007172,2019-02-07,00:00:00,97.04,360000.0,317599.9999999977
6320007172,2019-02-11,00:00:00,96.99,340000.0,312266.66666666296
6320007172,2019-02-12,00:00:00,96.98,340000.0,311199.99999999726
6320007172,2019-02-14,00:00:00,96.96,330000.0,309066.6666666628
6320007172,2019-02-15,00:00:00,96.95,330000.0,307999.99999999703
6320007172,2019-02-18,00:00:00,96.97,340000.0,310133.33333333
6320007172,2019-02-19,00:00:00,96.94,330000.0,306933.3333333298
6320007172,2019-02-20,00:00:00,96.93,330000.0,305866.66666666407
6320007172,2019-02-21,00:00:00,96.91,320000.0,303733.3333333296
6320007172,2019-02-22,00:00:00,96.91,320000.0,303733.3333333296
6320007172,2019-02-25,00:00:00,98.02,720000.0,421999.9999999996
6320007172,2019-02-26,00:00:00,98.25,830000.0,445000.0
6320007172,2019-02-27,00:00:00,98.34,870000.0,454000.00000000035
6320007172,2019-02-28,00:00:00,98.44,920000.0,463999.99999999977
6320007172,2019-03-01,00:00:00,98.47,930000.0,466999.9999999999
6320007172,2019-03-05,00:00:00,98.49,940000.0,468999.9999999995
6320007172,2019-03-06,00:00:00,98.47,930000.0,466999.9999999999
6320007172,2019-03-08,00:00:00,98.48,940000.0,468000.0000000004
6320007172,2019-03-11,00:00:00,98.56,980000.0,473600.0000000001
6320007172,2019-03-12,00:00:00,98.56,980000.0,473600.0000000001
6320007172,2019-03-13,00:00:00,98.55,970000.0,472999.9999999998
6320007172,2019-03-14,00:00:00,98.55,970000.0,472999.9999999998
6320007172,2019-03-15,00:00:00,98.69,1040000.0,481399.9999999999
6320007172,2019-03-16,00:00:00,98.87,1120000.0,492200.0000000003
6320007172,2019-03-17,00:00:00,98.88,1130000.0,492799.9999999997
6320007172,2019-03-18,00:00:00,98.94,1150000.0,496399.9999999999
6320007172,2019-03-19,00:00:00,98.96,1160000.0,497599.99999999965
6320007172,2019-03-20,00:00:00,98.96,1160000.0,497599.99999999965
6320007172,2019-03-21,00:00:00,99.02,1190000.0,501199.99999999977
6320007172,2019-03-22,00:00:00,99.23,1300000.0,513800.00000000023
6320007172,2019-03-23,00:00:00,99.28,1330000.0,516800.00000000006
6320007172,2019-03-24,00:00:00,99.47,1430000.0,528199.9999999999
6320007172,2019-03-25,00:00:00,99.72,1560000.0,543199.9999999999
6320007172,2019-03-26,00:00:00,99.8,1610000.0,547999.9999999998
6320007172,2019-03-27,00:00:00,99.83,1630000.0,549799.9999999999
6320007172,2019-05-30,00:00:00,99.84,1630000.0,550400.0000000002
6320007172,2019-05-31,00:00:00,99.84,1630000.0,550400.0000000002
6320007172,2019-06-01,00:00:00,99.83,1630000.0,549799.9999999999
6320007172,2019-06-02,00:00:00,99.82,1620000.0,549199.9999999995
6320007172,2019-06-03,00:00:00,99.81,1620000.0,548600.0000000001
6320007172,2019-06-04,00:00:00,99.8,1610000.0,547999.9999999998
6320007172,2019-06-05,00:00:00,99.8,1610000.0,547999.9999999998
6320007172,2019-06-06,00:00:00,99.79,1600000.0,547400.0000000003
6320007172,2019-06-07,00:00:00,99.78,1600000.0,546800.0000000001
6320007172,2019-06-08,00:00:00,99.77,1590000.0,546199.9999999998
6320007172,2019-06-09,00:00:00,99.76,1590000.0,545600.0000000003
6320007172,2019-06-10,00:00:00,99.76,1590000.0,545600.0000000003
6320007172,2019-06-11,00:00:00,99.75,1580000.0,545000.0
6320007172,2019-06-12,00:00:00,99.74,1580000.0,544399.9999999997
6320007172,2019-06-13,00:00:00,99.74,1580000.0,544399.9999999997
6320007172,2019-06-14,00:00:00,99.74,1580000.0,544399.9999999997
6320007172,2019-06-15,00:00:00,99.73,1570000.0,543800.0000000002
6320007172,2019-06-16,00:00:00,99.72,1560000.0,543199.9999999999
6320007172,2019-06-17,00:00:00,99.71,1560000.0,542599.9999999997
6320007172,2019-06-18,00:00:00,99.71,1560000.0,542599.9999999997
6320007172,2019-06-19,00:00:00,99.7,1550000.0,542000.0000000002
6320007172,2019-06-20,00:00:00,99.7,1550000.0,542000.0000000002
6320007172,2019-06-21,00:00:00,99.69,1550000.0,541399.9999999999
6320007172,2019-06-22,00:00:00,99.68,1540000.0,540800.0000000005
6320007172,2019-06-23,00:00:00,99.66,1530000.0,539599.9999999998
