id,date,hour,level,volume,area
6320007492,2019-01-01,00:00:00,704.06,44010000.0,5133200.000000138
6320007492,2019-01-02,00:00:00,704.05,43960000.0,5128500.000000146
6320007492,2019-01-03,00:00:00,704.03,43860000.0,5119100.000000162
6320007492,2019-01-04,00:00:00,704.02,43810000.0,5114400.00000017
6320007492,2019-01-05,00:00:00,704.0,43710000.0,5105000.000000186
6320007492,2019-01-06,00:00:00,703.99,43660000.0,5100700.000000186
6320007492,2019-01-07,00:00:00,703.98,43610000.0,5096400.000000186
6320007492,2019-01-08,00:00:00,704.01,43760000.0,5109700.000000178
6320007492,2019-01-09,00:00:00,704.01,43760000.0,5109700.000000178
6320007492,2019-01-10,00:00:00,704.04,43910000.0,5123800.000000155
6320007492,2019-01-11,00:00:00,704.05,43960000.0,5128500.000000146
6320007492,2019-01-12,00:00:00,704.05,43960000.0,5128500.000000146
6320007492,2019-01-13,00:00:00,704.05,43960000.0,5128500.000000146
6320007492,2019-01-14,00:00:00,704.05,43960000.0,5128500.000000146
6320007492,2019-01-15,00:00:00,704.05,43960000.0,5128500.000000146
6320007492,2019-01-16,00:00:00,704.06,44010000.0,5133200.000000138
6320007492,2019-01-17,00:00:00,704.08,44110000.0,5142600.000000176
6320007492,2019-01-18,00:00:00,704.09,44160000.0,5147300.000000168
6320007492,2019-01-19,00:00:00,704.09,44160000.0,5147300.000000168
6320007492,2019-01-20,00:00:00,704.1,44210000.0,5152000.000000159
6320007492,2019-01-21,00:00:00,704.13,44360000.0,5166100.000000136
6320007492,2019-01-22,00:00:00,704.15,44460000.0,5175500.00000012
6320007492,2019-01-23,00:00:00,704.16,44510000.0,5180200.000000112
6320007492,2019-01-24,00:00:00,704.17,44560000.0,5184900.000000103
6320007492,2019-01-25,00:00:00,704.17,44560000.0,5184900.000000103
6320007492,2019-01-26,00:00:00,704.18,44610000.0,5189600.000000096
6320007492,2019-01-27,00:00:00,704.19,44660000.0,5194300.000000142
6320007492,2019-01-28,00:00:00,704.21,44760000.0,5203700.000000125
6320007492,2019-01-29,00:00:00,704.24,44910000.0,5217800.0000001015
6320007492,2019-01-30,00:00:00,704.26,45010000.0,5227200.000000085
6320007492,2019-01-31,00:00:00,704.27,45060000.0,5231900.000000077
6320007492,2019-02-01,00:00:00,704.3,45210000.0,5246000.000000053
6320007492,2019-02-02,00:00:00,704.33,45370000.0,5260100.000000083
6320007492,2019-02-03,00:00:00,704.39,45700000.0,5288300.000000034
6320007492,2019-02-04,00:00:00,704.42,45870000.0,5302400.00000001
6320007492,2019-02-05,00:00:00,704.44,45980000.0,5311800.000000048
6320007492,2019-02-06,00:00:00,704.46,46090000.0,5321200.000000032
6320007492,2019-02-07,00:00:00,704.49,46250000.0,5335300.000000008
6320007492,2019-02-08,00:00:00,704.56,46640000.0,5368199.999999974
6320007492,2019-02-09,00:00:00,704.63,47020000.0,5401099.999999998
6320007492,2019-02-10,00:00:00,704.67,47240000.0,5419899.99999998
6320007492,2019-02-11,00:00:00,704.7,47410000.0,5434000.000000021
6320007492,2019-02-12,00:00:00,704.71,47460000.0,5438700.000000017
6320007492,2019-02-13,00:00:00,704.72,47520000.0,5443400.000000013
6320007492,2019-02-14,00:00:00,704.74,47630000.0,5452800.000000005
6320007492,2019-02-15,00:00:00,704.75,47680000.0,5457500.0
6320007492,2019-02-16,00:00:00,704.76,47740000.0,5462199.999999995
6320007492,2019-02-17,00:00:00,704.77,47790000.0,5466899.999999992
6320007492,2019-02-18,00:00:00,704.93,48670000.0,5542099.999999977
6320007492,2019-02-19,00:00:00,704.99,49000000.0,5570300.000000005
6320007492,2019-02-20,00:00:00,705.04,49270000.0,5591399.999999985
6320007492,2019-02-21,00:00:00,705.07,49440000.0,5603700.0000000205
6320007492,2019-02-22,00:00:00,705.1,49600000.0,5616000.000000009
6320007492,2019-02-23,00:00:00,705.13,49770000.0,5628299.999999998
6320007492,2019-02-24,00:00:00,705.17,49990000.0,5644699.999999983
6320007492,2019-02-25,00:00:00,705.2,50150000.0,5657000.000000019
6320007492,2019-02-26,00:00:00,705.25,50430000.0,5677500.0
6320007492,2019-02-27,00:00:00,705.29,50650000.0,5693899.999999985
6320007492,2019-02-28,00:00:00,705.34,50940000.0,5714400.000000013
6320007492,2019-03-01,00:00:00,705.4,51290000.0,5738999.999999991
6320007492,2019-03-02,00:00:00,705.42,51410000.0,5747199.999999983
6320007492,2019-03-03,00:00:00,705.48,51760000.0,5771800.000000007
6320007492,2019-03-04,00:00:00,705.52,52000000.0,5788879.999999983
6320007492,2019-03-05,00:00:00,705.57,52290000.0,5811079.999999992
6320007492,2019-03-06,00:00:00,705.62,52590000.0,5833279.99999995
6320007492,2019-03-07,00:00:00,705.68,52940000.0,5859919.9999999
6320007492,2019-03-08,00:00:00,705.74,53300000.0,5886559.9999999
6320007492,2019-03-09,00:00:00,705.82,53770000.0,5922079.999999884
6320007492,2019-03-10,00:00:00,705.87,54060000.0,5944279.999999842
6320007492,2019-03-11,00:00:00,705.92,54360000.0,5966479.999999801
6320007492,2019-03-12,00:00:00,705.97,54650000.0,5988679.999999809
6320007492,2019-03-13,00:00:00,706.02,54950000.0,6017919.999999778
6320007492,2019-03-14,00:00:00,706.08,55300000.0,6065679.999999851
6320007492,2019-03-15,00:00:00,706.11,55480000.0,6089559.999999843
6320007492,2019-03-16,00:00:00,706.15,55710000.0,6121399.9999998305
6320007492,2019-03-17,00:00:00,706.19,55950000.0,6153239.99999991
6320007492,2019-03-18,00:00:00,706.25,56300000.0,6200999.999999892
6320007492,2019-03-19,00:00:00,706.29,56540000.0,6232839.99999988
6320007492,2019-03-20,00:00:00,706.39,57180000.0,6312439.999999941
6320007492,2019-03-21,00:00:00,706.47,57690000.0,6376120.000000008
6320007492,2019-03-22,00:00:00,706.57,58330000.0,6437520.000000057
6320007492,2019-03-23,00:00:00,706.67,58970000.0,6491120.000000051
6320007492,2019-03-24,00:00:00,706.78,59670000.0,6550080.000000106
6320007492,2019-03-25,00:00:00,706.9,60440000.0,6614400.00000016
6320007492,2019-03-26,00:00:00,706.96,60820000.0,6646560.000000218
6320007492,2019-03-27,00:00:00,707.05,61400000.0,6664200.000000198
6320007492,2019-03-28,00:00:00,707.15,62040000.0,6656600.000000153
6320007492,2019-03-29,00:00:00,707.23,62550000.0,6650520.0000001155
6320007492,2019-03-30,00:00:00,707.33,63200000.0,6642920.000000071
6320007492,2019-03-31,00:00:00,707.37,63470000.0,6639880.000000056
6320007492,2019-04-01,00:00:00,707.52,64489999.99999999,6636799.9999999935
6320007492,2019-04-02,00:00:00,707.73,65910000.0,6708200.0000000065
6320007492,2019-04-03,00:00:00,708.01,67800000.0,6803479.999999997
6320007492,2019-04-04,00:00:00,708.05,68070000.0,6817399.999999984
6320007492,2019-04-05,00:00:00,708.32,69900000.0,6911360.000000018
6320007492,2019-04-06,00:00:00,708.45,70850000.0,6956600.000000016
6320007492,2019-04-07,00:00:00,708.57,71710000.0,7002140.0000000205
6320007492,2019-04-08,00:00:00,708.71,72730000.0,7058420.000000015
6320007492,2019-04-09,00:00:00,708.79,73310000.0,7090579.999999985
6320007492,2019-04-10,00:00:00,708.84,73670000.0,7110680.000000013
6320007492,2019-04-11,00:00:00,708.9,74100000.0,7134799.999999991
6320007492,2019-04-12,00:00:00,708.95,74470000.0,7154900.000000019
6320007492,2019-04-13,00:00:00,709.06,75260000.0,7194319.999999982
6320007492,2019-04-14,00:00:00,709.13,75770000.0,7216859.999999998
6320007492,2019-04-15,00:00:00,709.27,76780000.0,7261939.999999994
6320007492,2019-04-16,00:00:00,709.51,78620000.0,7344779.999999992
6320007492,2019-04-17,00:00:00,709.61,79390000.0,7432580.000000012
6320007492,2019-04-18,00:00:00,709.86,81310000.0,7652080.000000012
6320007492,2019-04-19,00:00:00,709.96,82080000.0,7739880.000000032
6320007492,2019-04-20,00:00:00,710.02,82540000.0,7789199.999999987
6320007492,2019-04-21,00:00:00,710.09,83080000.0,7838900.000000022
6320007492,2019-04-22,00:00:00,710.15,83550000.0,7881499.999999984
6320007492,2019-04-23,00:00:00,710.19,83850000.0,7909900.000000039
6320007492,2019-04-24,00:00:00,710.22,84080000.0,7931200.00000002
6320007492,2019-04-25,00:00:00,710.26,84390000.0,7959599.9999999935
6320007492,2019-04-26,00:00:00,710.3,84700000.0,7987999.999999967
6320007492,2019-04-27,00:00:00,710.37,85260000.0,8037700.000000003
6320007492,2019-04-28,00:00:00,710.4,85500000.0,8058999.999999984
6320007492,2019-04-29,00:00:00,710.49,86220000.0,8122900.0000000065
6320007492,2019-04-30,00:00:00,710.61,87180000.0,8114599.999999998
6320007492,2019-05-01,00:00:00,710.68,87740000.0,8104800.000000007
6320007492,2019-05-02,00:00:00,710.75,88300000.0,8095000.0
6320007492,2019-05-03,00:00:00,710.89,89420000.0,8075400.000000002
6320007492,2019-05-04,00:00:00,710.94,89820000.0,8068399.999999993
6320007492,2019-05-05,00:00:00,710.98,90140000.0,8062799.999999997
6320007492,2019-05-06,00:00:00,711.01,90380000.0,8062999.999999997
6320007492,2019-05-07,00:00:00,711.03,90540000.0,8068999.999999992
